id,class,degree,EigenvectorCentrality,PageRankScore,BetweennessScore,ClosenessScore
C376031179,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C599335245,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1886830737,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1110816634,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C448423784,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1885576763,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C920103662,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1496732969,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C276752448,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2088779314,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1997237142,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C486532931,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2065969268,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C103346316,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C710110212,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1232421874,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C319323448,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1382372165,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1667704385,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C15635212,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1356849044,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C676876721,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1918316501,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C114664544,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C676915281,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1114104114,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C159733548,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C576193752,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1303214754,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C809401428,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C320958792,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1908263216,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1466156495,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C343723947,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C214910813,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C321186749,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1512049067,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C676562131,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1582353195,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1788721759,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C808098806,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C74183740,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1555721737,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1542617219,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1063501088,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1693611236,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1798800469,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C592039888,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C23194660,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1984163256,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C553769481,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1289463478,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1121285061,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C731015178,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C74202851,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C362010318,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2092029154,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1146822982,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C556106760,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C705364804,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1483723811,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1159962489,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1210799633,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C977825139,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C480274645,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1159849071,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1470671108,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C787641719,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C822826684,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2068041326,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1414869255,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1523956391,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1130657616,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C171009325,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1903442919,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C975457494,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C735575458,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2060449695,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1653950188,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2071029199,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1868541422,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1781124245,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1382814592,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1078916350,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1688720646,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1551148813,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1857445648,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1500032828,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C62742258,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2055789895,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C647644121,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C974592377,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1404340743,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1877608403,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C463078780,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C423893927,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1851219514,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1371281596,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C440813074,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C593952734,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1997849350,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1188842656,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1854076095,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2056158910,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C265186972,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1980781782,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2137173796,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1215749516,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C875618448,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1081254948,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C704854145,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1416043248,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1734366348,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C853974976,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C17985069,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1833845861,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C141535604,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C242298662,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C478170051,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C57825626,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1907125684,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2126889535,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C24805006,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1500183534,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C27213217,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1405336850,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C608788643,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C304496153,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1158883395,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C603790690,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C162078250,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C344018185,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1608275190,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C516245865,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1980986067,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1272312579,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2138010897,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C861477796,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C974708680,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1160010275,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C282535587,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C233067210,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1128084932,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1167663712,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1791253019,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C927948040,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C502713648,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C300971724,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1504502379,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C348541771,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1064473518,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C765908122,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C321377535,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C903709147,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C504994605,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C83922544,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C682439171,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1898425748,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C599097454,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C575138150,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1673263623,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C792502505,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C545645456,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C29596744,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1151642852,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1157729558,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2100512746,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C121747325,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1962408976,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1064525500,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C7016131,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C260592698,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2133438518,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C669824006,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1459437831,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C688082211,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1464078734,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C820234455,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1079177408,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C335719371,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C973700332,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1732716448,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C832153176,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C513939212,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1918544016,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C237912998,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1801838592,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1289538516,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C499245291,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C623848023,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C252172109,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C500410622,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C156609105,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1442071742,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1685609714,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1087350053,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C929683510,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C299553104,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C746694851,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1439722765,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1090190823,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C638288759,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1894066878,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1743250560,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1966027805,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C742801628,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1952277040,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1397365316,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1598641132,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1092073593,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1581522569,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1218201931,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C884274257,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1790751783,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1405426703,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1233455291,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1175949344,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2117813809,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1702255838,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1815081054,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1995649715,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C937325945,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C620894981,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1250673596,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C247071273,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C739130124,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C233009416,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1402376663,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C245171954,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C433472645,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C262872454,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C244849907,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1926364634,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1972494923,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C556102016,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1622524698,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C231802840,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1882062393,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C802366156,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C716771113,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2030649101,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1333438370,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1329802641,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1709141462,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C161665407,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C883120189,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C705438370,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C893007797,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C817302479,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C511430484,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1437198091,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C826992020,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C967534849,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2036994063,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1667314070,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1742769399,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1310921324,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C606365631,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1256002482,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C482068727,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2144487655,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1571853356,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C779125473,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1133011640,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C448827153,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1966731711,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1609831027,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1104122476,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2076260323,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C81384802,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C311592672,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C796080684,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1568632334,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C398971398,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C291824536,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C661653954,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C673692131,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C963695450,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1711036406,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C195784916,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1955852254,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1680376783,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1176338416,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2038679044,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C635601460,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C861031528,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1713906489,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C599969675,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C75026806,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C606205759,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C903067870,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1500316021,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C393584414,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C540718711,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1645671817,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1839302628,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1632711123,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1881138339,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1565558582,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1247362415,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1337869777,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C364902348,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C173013962,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1815502734,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C605870034,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C258741950,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C630967606,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1544202483,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C426028540,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1204128110,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1885547193,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1521298019,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1550184125,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C483232238,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C194146087,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1448061938,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1032465040,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1592115365,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1540696074,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C699866515,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1458338464,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C647476788,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1802657835,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C741918440,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2074345343,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C165302664,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C732459740,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1831068072,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C66834014,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C684181118,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C122679388,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C133256400,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C294880870,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C300668959,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1776158574,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1686411601,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1772720913,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C651007259,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1060176859,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2143247229,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1521184384,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C277110147,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C578644158,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C301589693,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C436911979,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C662458896,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1923604166,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2024865663,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C971799383,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1245082434,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C897726076,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1323226591,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C338835856,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1835529271,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1908038397,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1958810595,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2140112493,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C551753907,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C700133883,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C2140835265,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1191457793,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
C1056733994,0,1.0,0.0002379519666504146,0.15000000000000002,0.0,0.0
